Response Time,Availability,Throughput,Successability,Reliability,Compliance,Best Practices,Latency,Documentation,WsRF,Class,Service Name_0,Service Name_1,Service Name_2,Service Name_3,Service Name_4,Service Name_5,Service Name_6,Service Name_7,Service Name_8
-0.5749550358003515,0.7969168613060643,1.415220184414736,0.7536042917687481,0.7950426015311212,-0.5912921764386361,0.29843340161300874,-0.5622262926724229,1.10524497830001,2.347905817080404,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,-1.003565073696199,-1.025229189260113,-0.982361931792435,0.9753916592266354
-0.5622352960473379,0.7969168613060643,2.0354336485409505,0.7536042917687481,1.6228377750471983,-0.5912921764386361,-0.9081822221748372,-0.49353530054713635,1.2428862825467317,2.2392136367509816,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,-1.003565073696199,-1.025229189260113,1.0179547554081032,-1.025229189260113
-0.5382091209583122,0.7969168613060643,1.955406104782729,0.7536042917687481,1.5366091111392737,-0.5912921764386361,0.4995360055776497,-0.46792681664077956,1.2153580216973874,2.2392136367509816,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,-1.003565073696199,-1.025229189260113,1.0179547554081032,0.9753916592266354
-0.5592673567716346,0.7969168613060643,1.4552339562938468,1.1644523078189497,1.4388832920436254,-0.5912921764386361,-0.9081822221748372,-0.49007062331274687,1.2153580216973874,2.1305214564215595,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,-1.003565073696199,0.9753916592266354,-0.982361931792435,-1.025229189260113
-0.5382091209583122,0.7969168613060643,1.8553716750849532,0.7536042917687481,1.4848719127945185,-0.5912921764386361,-0.3048744102809142,-0.46792681664077956,1.3254710650947648,2.1305214564215595,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,-1.003565073696199,0.9753916592266354,-0.982361931792435,0.9753916592266354
-0.566192548414942,0.7969168613060643,1.9754129907222846,0.7536042917687481,1.548106266326997,-0.5912921764386361,-1.9136952419980422,-0.49745189220340263,1.1603014999986987,2.1305214564215595,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,-1.003565073696199,0.9753916592266354,1.0179547554081032,-1.025229189260113
-0.5386048461950725,0.7969168613060643,1.0550962375027406,1.2818374552618643,1.2434316538523293,-0.5912921764386361,0.09733079764836775,-0.46886077311265845,1.2979428042454204,2.021829276092137,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,-1.003565073696199,0.9753916592266354,1.0179547554081032,0.9753916592266354
-0.5378699278982317,0.7969168613060643,1.3752064125356256,1.1057597340974923,1.3756489385111477,-0.5912921764386361,-0.3048744102809142,-0.467429710776715,1.1603014999986987,2.021829276092137,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,0.9964475909040272,-1.025229189260113,-0.982361931792435,-1.025229189260113
-0.5228465019455057,0.7969168613060643,1.3752064125356256,1.6339928975906086,1.1399572571628198,1.9072507044524445,-1.5114900340687603,-0.48912160302680546,0.49962323961443467,1.9131370957627147,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,0.9964475909040272,-1.025229189260113,-0.982361931792435,0.9753916592266354
-0.5285986509227019,0.7969168613060643,1.6953165875685106,0.6362191443258334,1.3239117401663927,-0.5912921764386361,0.4995360055776497,-0.4581353375001137,1.10524497830001,1.9131370957627147,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,0.9964475909040272,-1.025229189260113,1.0179547554081032,-1.025229189260113
-0.542731695092717,0.7969168613060643,1.7553372453871765,0.7536042917687481,1.1514544123505432,-0.5912921764386361,-0.9081822221748372,-0.4724459608595484,1.1327732391493543,1.9131370957627147,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,0.9964475909040272,-1.025229189260113,1.0179547554081032,0.9753916592266354
-0.5318916502143154,0.7969168613060643,1.3151857547169594,1.1057597340974923,1.2434316538523293,-0.5912921764386361,-0.3048744102809142,-0.4610577174282509,1.1327732391493543,1.9131370957627147,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,0.9964475909040272,0.9753916592266354,-0.982361931792435,-1.025229189260113
-0.5609774551162066,0.7969168613060643,0.41487588743697074,1.2231448815404071,1.3181631625725312,-0.5912921764386361,-0.9081822221748372,-0.4920289191408801,1.10524497830001,1.8044449154332922,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,0.9964475909040272,0.9753916592266354,-0.982361931792435,0.9753916592266354
-0.6051149520591638,0.7969168613060643,0.1347794842831966,0.9296820129331202,1.4446318696374867,0.6579792640069042,-1.3103874301041192,-0.5395853801363909,0.25186889197033563,1.8044449154332922,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,0.9964475909040272,0.9753916592266354,1.0179547554081032,-1.025229189260113
-0.6091570026917881,0.7969168613060643,1.6753097016289549,0.22537112827563172,1.1342086795689585,0.6579792640069042,-0.9081822221748372,-0.5439990776567218,-0.21611154246851813,1.8044449154332922,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,-0.947970805799761,0.9964475909040272,0.9753916592266354,1.0179547554081032,0.9753916592266354
-0.5367958165413107,0.7969168613060643,1.135123781260962,0.7536042917687481,0.9330084637838009,-0.5912921764386361,-0.3048744102809142,-0.4667217115157745,1.022660195751977,1.69575273510387,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,1.0548848064538696,-1.003565073696199,-1.025229189260113,-0.982361931792435,-1.025229189260113
-0.5374318035289614,0.7969168613060643,1.1551306672005173,0.6362191443258334,0.7720482911556751,-0.5912921764386361,-0.3048744102809142,-0.46717362593765144,1.1327732391493543,1.69575273510387,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,1.0548848064538696,-1.003565073696199,-1.025229189260113,-0.982361931792435,0.9753916592266354
-0.46782656099163683,0.7969168613060643,0.935054921865409,0.9296820129331202,0.018984626359799105,1.9072507044524445,1.1028438174715727,-0.39411412773422166,1.10524497830001,1.69575273510387,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,1.0548848064538696,-1.003565073696199,-1.025229189260113,1.0179547554081032,-1.025229189260113
-0.25229763739890615,0.7969168613060643,1.955406104782729,1.1057597340974923,0.13970475583089415,1.9072507044524445,-0.3048744102809142,-0.20355687984280188,1.2153580216973874,1.69575273510387,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,1.0548848064538696,-1.003565073696199,-1.025229189260113,1.0179547554081032,0.9753916592266354
-0.5093494447631413,0.7969168613060643,1.0550962375027406,1.0470671603760349,0.697316782435473,-0.5912921764386361,0.4995360055776497,-0.43761842274690316,1.0777167174506657,1.5870605547744476,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,1.0548848064538696,-1.003565073696199,0.9753916592266354,-0.982361931792435,-1.025229189260113
-0.5359902330236198,0.7969168613060643,-0.6855028392385708,1.1057597340974923,1.1112143691935115,-0.5912921764386361,-0.3048744102809142,-0.47630229725956447,1.270414543396076,1.4783683744450253,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,1.0548848064538696,-1.003565073696199,0.9753916592266354,-0.982361931792435,0.9753916592266354
-0.5284290543926616,0.7969168613060643,0.9150480359258534,1.516607750147694,0.9502541965653857,1.9072507044524445,-0.3048744102809142,-0.5077555410221957,-0.27116806416720685,1.4783683744450253,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,1.0548848064538696,-1.003565073696199,0.9753916592266354,1.0179547554081032,-1.025229189260113
-0.48039083725878023,0.7969168613060643,0.7349860624698559,1.1057597340974923,0.7605511359679515,-0.5912921764386361,-0.3048744102809142,-0.4168755507827541,1.1327732391493543,1.4783683744450253,-1.9676497058491689,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,1.0548848064538696,-1.003565073696199,0.9753916592266354,1.0179547554081032,0.9753916592266354
-0.502523184429024,0.7969168613060643,0.15478637022275202,1.692685471312066,1.1284601019750964,1.9072507044524445,0.09733079764836775,-0.5050440544909344,-0.3262245858658955,1.3696761941156028,-0.8596145007517411,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,1.0548848064538696,0.9964475909040272,-1.025229189260113,-0.982361931792435,-1.025229189260113
-0.5199350948464826,0.7969168613060643,-0.16532380481013298,1.3405300289833217,1.0249857052855869,-0.5912921764386361,-2.517003053891965,-0.4514470040563358,0.940075413203944,1.2609840137861805,-0.8596145007517411,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,1.0548848064538696,0.9964475909040272,-1.025229189260113,-0.982361931792435,0.9753916592266354
-0.37878838272054155,0.7969168613060643,2.3355369376342803,0.9296820129331202,0.4788708338687307,1.9072507044524445,1.1028438174715727,-0.2977057177338196,-0.21611154246851813,1.2609840137861805,-0.8596145007517411,-0.2289857133727756,-0.9412258178930583,-0.9547589359887344,-0.9615911471340485,1.0548848064538696,0.9964475909040272,-1.025229189260113,1.0179547554081032,-1.025229189260113
