Response Time,Availability,Throughput,Successability,Reliability,Compliance,Best Practices,Latency,Documentation,WsRF,Class,Service Name_0,Service Name_1,Service Name_2,Service Name_3,Service Name_4,Service Name_5,Service Name_6,Service Name_7,Service Name_8
-0.5624852579753881,-0.16405985743498494,-0.21125799310911234,-0.6827926244457739,1.7042618672838836,0.607502656611718,1.6075363516570274,-0.504205445070963,0.28802239172370486,2.9639561397276584,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,-0.9890707100936804,-0.9836501245705039,-1.0110500592068732,0.9890707100936804
-0.5307222229964017,0.7530154793379941,1.3724518133564527,1.1144267059698203,1.1421654631564464,-0.6482746469883438,-0.1544607882375069,-0.4770969188593067,1.0582990163492625,2.338000048221146,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,-0.9890707100936804,-0.9836501245705039,0.9890707100936804,-1.0110500592068732
-0.47699222924690154,0.7530154793379941,2.9209680685672272,0.8779504782835579,1.2602529430151517,1.8632799602117798,0.9668101189681058,-0.41814663170062577,0.31553227117461763,2.069733151861212,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,-0.9890707100936804,-0.9836501245705039,0.9890707100936804,0.9890707100936804
-0.5328001785557747,0.7530154793379941,-0.24645154436390257,0.8779504782835579,0.8493085131068572,1.8632799602117798,-0.9553685790986588,-0.478894029373805,1.1958484136038263,2.069733151861212,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,-0.9890707100936804,1.0166216371259398,-1.0110500592068732,-1.0110500592068732
-0.4910035867329591,0.7530154793379941,2.005935735942679,0.7360647416718005,1.4586399091777766,-0.6482746469883438,0.4862654444514146,-0.42624628472371634,1.1958484136038263,2.069733151861212,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,-0.9890707100936804,1.0166216371259398,-1.0110500592068732,0.9890707100936804
-0.34994008933095627,0.7530154793379941,3.13212937609597,0.8779504782835579,0.8823730074672949,1.8632799602117798,0.9668101189681058,-0.2764027037965409,1.113318775251088,2.069733151861212,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,-0.9890707100936804,1.0166216371259398,0.9890707100936804,-1.0110500592068732
-0.4981280057936663,0.7530154793379941,1.2140808327098962,0.7360647416718005,0.7076035372764109,-0.6482746469883438,0.3260838862791843,-0.47965337184471973,1.1408286547020008,1.9803108530745674,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,-0.9890707100936804,1.0166216371259398,0.9890707100936804,0.9890707100936804
-0.48744137720260544,0.7530154793379941,1.7595808771591466,0.7360647416718005,1.3877874212625534,-0.6482746469883438,-0.635005462754198,-0.42194334405519945,1.2783780519565646,1.8908885542879228,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,1.0110500592068732,-0.9836501245705039,-1.0110500592068732,-1.0110500592068732
-0.4672555231972684,0.7530154793379941,1.6891937746495655,0.7360647416718005,1.3169349333473304,-0.6482746469883438,0.4862654444514146,-0.40042864071261514,1.2508681725056519,1.8908885542879228,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,1.0110500592068732,-0.9836501245705039,-1.0110500592068732,0.9890707100936804
-0.4849478305313579,0.7530154793379941,1.2492743839646867,1.067131460432568,1.2366354470434107,-0.6482746469883438,-0.635005462754198,-0.41903253125002626,1.2508681725056519,1.8014662555012781,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,1.0110500592068732,-0.9836501245705039,0.9890707100936804,-1.0110500592068732
-0.4672555231972684,0.7530154793379941,1.60120989651259,0.7360647416718005,1.2744234405981962,-0.6482746469883438,-0.1544607882375069,-0.40042864071261514,1.360907690309303,1.8014662555012781,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,1.0110500592068732,-0.9836501245705039,0.9890707100936804,0.9890707100936804
-0.4907661060976022,0.7530154793379941,1.706790550276961,0.7360647416718005,1.3263819317360268,-0.6482746469883438,-1.43591325361535,-0.42523382809582994,1.1958484136038263,1.8014662555012781,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,1.0110500592068732,1.0166216371259398,-1.0110500592068732,-1.0110500592068732
-0.4627433911254871,0.7530154793379941,-0.21125799310911234,0.8779504782835579,1.6145153825912675,1.8632799602117798,0.4862654444514146,-0.41814663170062577,-1.0049419424691954,1.8014662555012781,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,1.0110500592068732,1.0166216371259398,-1.0110500592068732,0.9890707100936804
-0.467587996086768,0.7530154793379941,0.8973388714167834,1.161721951507073,1.0760364744355713,-0.6482746469883438,0.16590232810695388,-0.40121329459922705,1.3333978108583902,1.7120439567146335,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,1.0110500592068732,1.0166216371259398,0.9890707100936804,-1.0110500592068732
-0.4805544387772551,0.7530154793379941,-0.21125799310911234,-0.6827926244457739,1.4728104067608212,-0.6482746469883438,0.4862654444514146,-0.42194334405519945,0.45308166842918146,1.7120439567146335,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,-0.9675588936937933,1.0110500592068732,1.0166216371259398,0.9890707100936804,0.9890707100936804
-0.46697054643484004,0.7530154793379941,1.178887281455106,1.0198362148953153,1.1846769559055805,-0.6482746469883438,-0.1544607882375069,-0.40001100235361203,1.1958484136038263,1.7120439567146335,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,-0.9890707100936804,-0.9836501245705039,-1.0110500592068732,-1.0110500592068732
-0.45434845066562046,0.7530154793379941,1.178887281455106,1.4454934247305877,0.9910134889373036,1.8632799602117798,-1.1155501372708891,-0.4182352216555658,0.5356113067819198,1.6226216579279888,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,-0.9890707100936804,-0.9836501245705039,-1.0110500592068732,0.9890707100936804
-0.4591811815951335,0.7530154793379941,1.4604356914934287,0.6414742505972956,1.1421654631564464,-0.6482746469883438,0.4862654444514146,-0.39220243061103877,1.1408286547020008,1.6226216579279888,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,-0.9890707100936804,-0.9836501245705039,0.9890707100936804,-1.0110500592068732
-0.47105521336297884,0.7530154793379941,1.513226018375614,0.7360647416718005,1.0004604873260001,-0.6482746469883438,-0.635005462754198,-0.4042253530671888,1.1683385341529136,1.6226216579279888,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,-0.9890707100936804,-0.9836501245705039,0.9890707100936804,0.9890707100936804
-0.4619478309970415,0.7530154793379941,1.1260969545729203,1.0198362148953153,1.0760364744355713,-0.6482746469883438,-0.1544607882375069,-0.3946576379336631,1.1683385341529136,1.6226216579279888,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,-0.9890707100936804,1.0166216371259398,-1.0110500592068732,-1.0110500592068732
-0.5019276959593768,0.7530154793379941,2.674613209783695,0.6414742505972956,1.5483863938703921,-0.6482746469883438,-1.43591325361535,-0.47161699736087204,-0.3997245945491144,1.6226216579279888,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,-0.9890707100936804,1.0166216371259398,-1.0110500592068732,0.9890707100936804
-0.48638458837526716,0.7530154793379941,0.3342420513401378,1.1144267059698203,1.1374419639620985,-0.6482746469883438,-0.635005462754198,-0.42067777327034156,1.1408286547020008,1.533199359141344,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,-0.9890707100936804,1.0166216371259398,0.9890707100936804,-1.0110500592068732
-0.5234671895862483,0.7530154793379941,0.08788719255660554,0.8779504782835579,1.2413589462377586,0.607502656611718,-0.9553685790986588,-0.46063184294830545,0.28802239172370486,1.533199359141344,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,-0.9890707100936804,1.0166216371259398,0.9890707100936804,0.9890707100936804
-0.41999687676124386,0.7530154793379941,-0.21125799310911234,0.8779504782835579,1.5436628946760442,1.8632799602117798,0.4862654444514146,-0.34980580931829913,-1.0874715808219337,1.533199359141344,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,1.0110500592068732,-0.9836501245705039,-1.0110500592068732,-1.0110500592068732
-0.5565482420914654,0.7530154793379941,-0.8447419156953383,0.783359987209053,0.7453915308311965,-0.6482746469883438,0.3260838862791843,-0.5105332989952525,-0.17964555894181225,1.533199359141344,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,1.0110500592068732,-0.9836501245705039,-1.0110500592068732,0.9890707100936804
-0.526863162671852,0.7530154793379941,1.4428389158660335,0.31040753183652814,0.9862899897429556,0.607502656611718,-0.635005462754198,-0.4643399653479391,-0.17964555894181225,1.533199359141344,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,1.0110500592068732,-0.9836501245705039,0.9890707100936804,-1.0110500592068732
-0.4271212958219511,0.7530154793379941,-0.21125799310911234,0.12122654968751824,1.222464949460366,0.607502656611718,-1.43591325361535,-0.3675238003063097,0.2605125122727921,1.4437770603546993,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,1.0110500592068732,-0.9836501245705039,0.9890707100936804,0.9890707100936804
-0.4660681200204838,0.7530154793379941,0.9677259739263641,0.7360647416718005,0.8209675179407682,-0.6482746469883438,-0.1544607882375069,-0.3994161840847288,1.0582990163492625,1.4437770603546993,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,1.0110500592068732,1.0166216371259398,-1.0110500592068732,-1.0110500592068732
-0.46660245145003687,0.7530154793379941,0.9853227495537592,0.6414742505972956,0.6887095404990184,-0.6482746469883438,-0.1544607882375069,-0.3997958553201862,1.1683385341529136,1.4437770603546993,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,1.0110500592068732,1.0166216371259398,-1.0110500592068732,0.9890707100936804
-0.48411664830760875,-0.16405985743498494,-0.21125799310911234,-0.6827926244457739,1.6900913697008386,0.607502656611718,1.6075363516570274,-0.42067777327034156,-0.3447048356472889,1.4437770603546993,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,1.0110500592068732,1.0166216371259398,0.9890707100936804,-1.0110500592068732
-0.40812284499339846,0.7530154793379941,0.7917582176524124,0.8779504782835579,0.06993114603940247,1.8632799602117798,0.9668101189681058,-0.338415672254578,1.1408286547020008,1.4437770603546993,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,-0.910574394897647,1.0335288182638247,1.0110500592068732,1.0166216371259398,0.9890707100936804,0.9890707100936804
-0.46155598794870256,-0.16405985743498494,2.956161619822018,-0.6827926244457739,1.4302989140116869,0.607502656611718,1.6075363516570274,-0.39916306992775724,0.3430421506255304,1.4437770603546993,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,1.098207906573526,-0.9675588936937933,-0.9890707100936804,-0.9836501245705039,-1.0110500592068732,-1.0110500592068732
-0.22704386053375686,0.7530154793379941,1.6891937746495655,1.0198362148953153,0.1691246291207153,1.8632799602117798,-0.1544607882375069,-0.17832096797005365,1.2508681725056519,1.4437770603546993,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,1.098207906573526,-0.9675588936937933,-0.9890707100936804,-0.9836501245705039,-1.0110500592068732,0.9890707100936804
-0.4430087503273281,0.7530154793379941,0.8973388714167834,0.9725409693580629,0.6273040509724912,-0.6482746469883438,0.4862654444514146,-0.37496535652127416,1.113318775251088,1.3543547615680547,1,-0.5942725395818952,-0.7498211517799778,-0.9156330260447347,1.098207906573526,-0.9675588936937933,-0.9890707100936804,-0.9836501245705039,0.9890707100936804,-1.0110500592068732
